Wafer ID,Lot Number,Fab ID,Process Code,Wafer Orientation,Wafer Polish Date,Wafer Clean Level,Wafer Edge Exclusion (mm),Die ID,Die Center X (mm),Die Center Y (mm),Die Rotation (deg),Test Date,Test Program ID,Tester ID,Probe Card ID,Ambient Temperature (°C),Ambient Humidity (%),Chamber Temperature (°C),Chamber Pressure (Torr),Threshold Voltage (V),On-Resistance (mΩ),Off-State Leakage (nA),Source-Drain Leakage (A),Gate-Drain Capacitance (pF),Param Pass/Fail,Test Result,Defect Radius (mm),Defect Angle (deg),Sector ID,Neighbor Fail Count,Local Defect Density (defects/cm²),Process Step ID,Chemical Lot ID,Cleanroom Class,Die Width (mm),Die Height (mm),Wafer Diameter (mm)
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D138,66.0,-66.0,-0.017696563057099768,2025-07-07,TPR-605,T-A3,PC-1356,22.374111354690477,51.94789058147681,205.6474115647396,5.197656880620531,0.6725940043783661,122.1727618239064,2.0850318389978715,1.529672746715218e-09,0.12979743346835598,False,Fail,93.33809511662427,315.0,11,3,0.12,LITH,CL623,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D139,77.0,-66.0,0.2827352272502862,2025-07-05,TPR-548,T-C5,PC-7487,23.086647476541554,53.37895317983159,198.39232107673035,5.238310162530029,0.6468659600199145,124.88668852066924,1.8376765560827706,3.189698488401295e-10,0.12701158397230689,True,Pass,101.41498903022176,319.3987053549955,11,3,0.12,LITH,CL497,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D140,88.0,-66.0,-0.41727000007756143,2025-07-01,TPR-182,T-B5,PC-5169,23.10879183301928,41.05151980646111,194.71172601938568,5.302428711624384,0.6572221653351393,114.39550590808649,1.4727765250498792,1.216842405845847e-09,0.11032739641815567,False,Fail,110.0,323.13010235415595,11,4,0.16,LITH,CL528,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D141,99.0,-66.0,-0.013341669161839653,2025-07-02,TPR-712,T-C3,PC-1049,22.33982199380693,58.91039782043813,201.62425829255523,5.360786096650574,0.6404491539102563,117.47935675520331,8.51908359390243,7.340407724843095e-09,0.12282672286139795,False,Fail,118.98319209031165,326.30993247402023,11,5,0.2,LITH,CL710,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D142,110.0,-66.0,-0.00929300564547908,2025-07-08,TPR-140,T-A2,PC-4570,23.018180777815598,47.84969468529888,198.366883332161,5.02692388726452,0.6566526102899911,117.10124765417919,4.055554414375243,2.616836623422881e-09,0.09887033950028391,False,Fail,128.2809416865966,329.03624346792645,11,4,0.16,LITH,CL241,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D143,121.0,-66.0,0.43782645497498285,2025-07-16,TPR-542,T-B5,PC-2196,23.042421942077038,58.478008010908596,199.21968249589048,4.9377601511536815,0.6463061378371087,112.32781383407944,2.2791169655838073,7.778051440259749e-10,0.1318744256780421,True,Pass,137.82960494755835,331.3895403340348,12,1,0.04,LITH,CL688,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D144,132.0,-66.0,0.07172805237607538,2025-07-20,TPR-852,T-A1,PC-1742,23.399447672740585,51.57955049500485,198.54113140423462,5.270198187755693,0.6725745544528976,106.39757312603223,5.0657403757338635,9.296763133957187e-10,0.12344007893152674,True,Pass,147.58048651498612,333.434948822922,12,0,0.0,LITH,CL492,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D145,-132.0,-55.0,-0.026510598943046193,2025-07-28,TPR-430,T-A3,PC-7941,24.056482945830133,40.09237597686655,211.20918900005492,5.142613856370318,0.6471626658743727,125.45323706754607,3.876666952039858,1.103145833888583e-09,0.11566813440511473,False,Fail,143.0,202.61986494804043,7,4,0.16,LITH,CL533,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D146,-121.0,-55.0,-0.23302433690810642,2025-07-25,TPR-718,T-A2,PC-6644,23.377469674404647,40.770839986468715,188.79647869501028,4.803508948266482,0.6398238046060228,129.65170661432938,7.247185083849669,2.6432216336231015e-09,0.09739540305353976,False,Fail,132.9135057095403,204.44395478041653,7,4,0.16,LITH,CL290,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D147,-110.0,-55.0,-0.16843100265744781,2025-07-03,TPR-356,T-B3,PC-2044,22.984593139864423,53.608376113398435,198.05833048433678,4.793272866896218,0.6501572485187999,123.92011520733544,1.240823716315943,6.833005437758277e-09,0.13005854300654904,False,Fail,122.98373876248843,206.565051177078,7,4,0.16,LITH,CL598,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D148,-99.0,-55.0,0.020672402471537787,2025-07-15,TPR-126,T-B1,PC-9866,23.471522729393236,51.25336027663866,199.98155487175805,5.0983860402712615,0.6426053460252191,119.0845896140291,2.3791669381693747,5.310802101159316e-09,0.14179881122284643,False,Fail,113.25193155085701,209.05460409907715,7,5,0.2,LITH,CL750,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D149,-88.0,-55.0,-0.061088539694953314,2025-07-14,TPR-193,T-A4,PC-1987,24.024586810720674,40.530648744121486,196.09428753858612,4.9645450677032,0.6161988953270205,142.14151748040976,2.179795454620225,3.0394224957013825e-09,0.1113151500519006,False,Fail,103.77379245262264,212.0053832080835,8,3,0.12,LITH,CL650,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D150,-77.0,-55.0,-0.4783879201196696,2025-07-29,TPR-334,T-C4,PC-2130,23.012020591942548,54.869199224447705,204.49912916064142,4.994714009051861,0.6649347001648082,113.34123122180586,1.0034048570362164,4.741767410932125e-10,0.12425254603238228,True,Pass,94.62557793746889,215.53767779197437,8,3,0.12,LITH,CL810,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D151,-66.0,-55.0,0.3262919241943578,2025-07-21,TPR-790,T-A2,PC-8734,23.044712558039276,57.04290674138363,204.0662883935982,5.214506672942039,0.6245011068841992,122.51851718091748,4.577064498985222,4.770199930577566e-10,0.13013293030224063,True,Pass,85.9127464349732,219.80557109226518,8,3,0.12,LITH,CL760,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D152,-55.0,-55.0,0.3961607718397667,2025-07-19,TPR-956,T-B5,PC-1519,23.779274479637113,49.92834964878617,199.7612269075573,5.1518074289970075,0.63502071542118,131.22678073707883,2.3878352722736107,3.2281319067958085e-09,0.14025171989588953,False,Fail,77.78174593052023,225.0,8,3,0.12,LITH,CL277,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D153,-44.0,-55.0,-0.35975091100138923,2025-07-07,TPR-981,T-C2,PC-5703,23.3892319421346,49.3151488071451,198.64663122328153,5.265974649683686,0.6823517257104158,108.89071187254383,3.925918126014893,4.800547136664855e-10,0.10907867119014619,True,Pass,70.43436661176133,231.3401917459099,8,2,0.08,LITH,CL668,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D154,-33.0,-55.0,0.0540361435390494,2025-07-23,TPR-689,T-C5,PC-7698,23.823742345354738,40.10946217669255,199.44021582884176,4.613692778725326,0.6222592311840359,126.25673143671656,8.902755308684329,1.5161388127772843e-09,0.11214153151063161,False,Fail,64.1404708432983,239.03624346792648,8,4,0.16,LITH,CL270,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D155,-22.0,-55.0,-0.39142425886455645,2025-07-23,TPR-701,T-C3,PC-3948,23.493176604102352,55.732994249871986,199.47606673176094,5.05067958344424,0.6392144940369593,137.77184105146813,2.277872028159019,2.516757192021983e-09,0.11773642002689554,False,Fail,59.23681287847955,248.19859051364818,9,4,0.16,LITH,CL601,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D156,-11.0,-55.0,0.1722400930398117,2025-07-13,TPR-121,T-A4,PC-3218,23.850831824044782,46.61432133492211,199.60813485937118,5.138937704479441,0.6755658179519441,119.89806937598499,2.217632410768804,6.101915061776498e-10,0.11114427412647217,True,Pass,56.089214649520635,258.69006752597977,9,3,0.12,LITH,CL395,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D157,0.0,-55.0,-0.21876621616099168,2025-07-16,TPR-883,T-C1,PC-7887,22.982460942979678,57.57527239565079,199.060004492416,4.694682828662463,0.6476390931457855,121.59297729909783,2.854741521753287,6.434945969580627e-10,0.1270793693168314,True,Pass,55.0,270.0,10,3,0.12,LITH,CL243,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D158,11.0,-55.0,0.15942263469190177,2025-07-13,TPR-788,T-B1,PC-7135,23.493957674605866,47.46121175116106,201.26224657296197,4.869020871738005,0.6672332152997386,113.39701001133322,4.4526651632172864,1.6900428323734764e-09,0.13093444416729666,False,Fail,56.089214649520635,281.30993247402023,10,3,0.12,LITH,CL291,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D159,22.0,-55.0,0.2269946142868826,2025-07-08,TPR-941,T-B1,PC-7266,23.39465499281842,51.30155821261411,203.76606032413932,4.831902967534216,0.6445156316508672,124.76602995509002,2.0432395994491492,3.0515268988245424e-09,0.13931146421950147,False,Fail,59.23681287847955,291.8014094863518,10,5,0.2,LITH,CL422,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D160,33.0,-55.0,0.268647491917657,2025-07-05,TPR-375,T-B5,PC-8348,22.892054537947935,45.40683576398655,193.84869926200713,5.004339634211983,0.6615587351878681,112.10013895599452,1.9588553395199497,5.148332943492174e-09,0.1198882572102536,False,Fail,64.1404708432983,300.9637565320735,11,3,0.12,LITH,CL962,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D161,44.0,-55.0,-0.39225905404410344,2025-07-21,TPR-690,T-B5,PC-7184,22.718261026065655,43.21176625169837,194.74668050383426,5.325570793738812,0.6295020291969404,119.30198653964432,4.540149112341556,3.22896346822154e-09,0.10944581902146351,False,Fail,70.43436661176133,308.6598082540901,11,5,0.2,LITH,CL561,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D162,55.0,-55.0,0.4160118451376079,2025-07-23,TPR-141,T-B4,PC-7154,23.84287451763733,55.49815806762656,191.25740985258238,5.40451788093298,0.6767042344697752,105.28188733774229,3.3074488507838016,2.0476987576625325e-09,0.15042554673401176,False,Fail,77.78174593052023,315.0,11,3,0.12,LITH,CL734,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D163,66.0,-55.0,-0.2697860091051192,2025-07-01,TPR-881,T-B1,PC-2314,23.324523808891012,49.93180957692563,204.331987001788,4.837142489385344,0.6845093034093721,93.9811207934176,0.9744581994363584,8.701722691594609e-10,0.11565626476363043,True,Pass,85.9127464349732,320.1944289077348,11,2,0.08,LITH,CL154,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D164,77.0,-55.0,-0.4625874438238202,2025-07-29,TPR-874,T-B1,PC-9835,22.988859859176337,50.72975847504502,201.2516164659523,5.105311450098715,0.6766689269477675,115.21919454083356,1.4580228380904001,6.144407523028534e-10,0.11501839933144764,True,Pass,94.62557793746889,324.4623222080256,11,2,0.08,LITH,CL986,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D165,88.0,-55.0,0.05485246939148336,2025-07-25,TPR-279,T-B2,PC-3178,23.451910531538335,59.308319069634706,202.52633757966385,5.111759570428463,0.6664733659026735,115.06533057058144,5.752624253138627,1.1108032070340541e-09,0.11155888862384744,False,Fail,103.77379245262264,327.9946167919165,11,3,0.12,LITH,CL467,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D166,99.0,-55.0,-0.12907771613756125,2025-07-28,TPR-581,T-C4,PC-6697,24.06400942867465,59.27159824444307,192.85250880818265,5.07752515430295,0.6565829461230662,116.03086377159639,3.361019431240507,2.910495959189286e-09,0.1432325139368905,False,Fail,113.25193155085701,330.94539590092285,12,4,0.16,LITH,CL109,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D167,110.0,-55.0,0.32978974313241316,2025-07-25,TPR-631,T-C3,PC-2943,22.359631077314038,57.11284243404807,208.9247406144007,5.079795926947847,0.633757058189448,127.36835642810723,1.8150166768607947,2.4033728769161894e-09,0.136795298357761,False,Fail,122.98373876248843,333.434948822922,12,4,0.16,LITH,CL596,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D168,121.0,-55.0,0.3082514720643018,2025-07-29,TPR-767,T-A4,PC-3924,22.751680655048336,43.752185855300674,196.9557454592732,5.0607485004902655,0.6221421676329912,129.96552976594506,2.4591820249890994,2.1599980582129255e-10,0.13793024121646513,True,Pass,132.9135057095403,335.55604521958344,12,2,0.08,LITH,CL239,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D169,132.0,-55.0,-0.18286110717728465,2025-07-04,TPR-552,T-A2,PC-9802,23.038556779052367,51.8854538860316,200.8410290355563,5.337514024161284,0.6612270911463388,122.94594614028088,2.711194931880435,8.200679509344228e-10,0.10799022036385034,True,Pass,143.0,337.3801350519596,12,1,0.04,LITH,CL299,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D170,-132.0,-44.0,0.45289939506974497,2025-07-25,TPR-384,T-B5,PC-7439,24.230589433360166,57.56294849311075,204.27192330339187,5.220493302873612,0.672742603694926,126.60041171367402,3.9847655158109454,6.517180945103414e-09,0.14214465656790184,False,Fail,139.1402170474087,198.434948822922,7,4,0.16,LITH,CL934,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D171,-121.0,-44.0,-0.20908216185988138,2025-07-14,TPR-285,T-B5,PC-9664,23.64129349145965,47.48927872897875,195.06510122101963,4.787969220480346,0.6370949390146914,112.36558034721219,1.3822245200648882,2.030541540487355e-09,0.11819063391264002,False,Fail,128.75169901791588,199.98310652189997,7,4,0.16,LITH,CL493,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D172,-110.0,-44.0,0.015057129231714539,2025-07-08,TPR-699,T-A4,PC-3086,23.883658620230612,42.0221233187117,197.26837820743665,5.159144216176109,0.67249911769607,110.05666159557862,1.7989417998751234,4.6249387556010914e-10,0.12008312548671307,True,Pass,118.4736257569591,201.80140948635182,7,4,0.16,LITH,CL675,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D173,-99.0,-44.0,-0.24403490943239725,2025-07-06,TPR-546,T-B3,PC-4648,22.929919540436885,56.21925804479844,200.89585887300436,5.17847467490229,0.6456610136909282,124.97923130601467,3.080451780596046,1.883279895736888e-08,0.10974148663375372,False,Fail,108.33743581975715,203.96248897457818,7,4,0.16,LITH,CL617,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D174,-88.0,-44.0,0.4360435700489633,2025-07-26,TPR-750,T-A3,PC-1056,22.940232062364736,49.635271027243434,214.28736537732354,5.062993457430358,0.6757453781111401,108.77044423281792,2.557134641588384,1.7359448907484086e-09,0.13431608925389638,False,Fail,98.38699100999075,206.565051177078,7,5,0.2,LITH,CL768,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D175,-77.0,-44.0,-0.33539218241798185,2025-07-31,TPR-933,T-A1,PC-1372,23.723906858361357,51.28785360718357,201.5056237142601,5.226284874100546,0.6832396615705202,107.75297447537407,3.634268048316466,2.770832343093333e-09,0.12915302112050187,False,Fail,88.68483523128404,209.74488129694222,7,4,0.16,LITH,CL606,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D176,-66.0,-44.0,-0.455089380607671,2025-07-23,TPR-603,T-C1,PC-5888,23.529137165467723,59.64288592635689,208.0318057531536,5.037614806859807,0.6215738610438675,148.57439126721587,1.470833202485432,2.7755200923857913e-09,0.1292537855784947,False,Fail,79.32212806020776,213.69006752597977,8,4,0.16,LITH,CL518,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D177,-55.0,-44.0,-0.06490293999696206,2025-07-17,TPR-193,T-C5,PC-8585,23.77436940943206,52.14422860988144,206.0283657259598,5.04009354421525,0.6351169395122054,125.83107189364853,3.2675867853253378,1.3109028941276996e-09,0.12859535548649265,False,Fail,70.43436661176133,218.65980825409008,8,4,0.16,LITH,CL801,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D178,-44.0,-44.0,0.49237556405583704,2025-07-15,TPR-581,T-A3,PC-9920,23.406164504535774,48.49958771332203,201.8400501824726,5.024248108935408,0.6620791195410218,101.89785521694047,4.682888403463695,8.915586080739197e-10,0.11084463470289954,True,Pass,62.22539674441618,225.0,8,3,0.12,LITH,CL603,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D179,-33.0,-44.0,0.39167726625491395,2025-07-02,TPR-456,T-B2,PC-7948,23.639071863227315,47.39968735694396,195.05402114184662,4.596351182840066,0.6399627365833661,109.07101980651366,3.47707252337375,1.5652152882741595e-08,0.11160528650112696,False,Fail,55.0,233.13010235415598,8,4,0.16,LITH,CL525,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D180,-22.0,-44.0,0.24860801945694921,2025-07-18,TPR-518,T-A1,PC-9715,23.579059542452555,48.35238585308091,205.29876805409117,4.983920321218825,0.633697421786778,137.22360465889096,2.9186963488909803,5.0935733587804424e-09,0.11371793971682694,False,Fail,49.193495504995376,243.43494882292202,9,5,0.2,LITH,CL827,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D181,-11.0,-44.0,0.39079249087852486,2025-07-08,TPR-441,T-A3,PC-7214,23.888883694542464,42.367981663573374,192.50944829175975,4.866349885109086,0.6404993866453774,123.79686987289678,2.611267857666639,4.3413541892477615e-09,0.09384070304667058,False,Fail,45.35416188179427,255.96375653207352,9,4,0.16,LITH,CL960,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D182,0.0,-44.0,0.3934466396978632,2025-07-30,TPR-428,T-A2,PC-4762,23.903504140972235,55.89501116835144,208.00437561838547,4.7627104043614885,0.6675072469924511,118.27130769496266,1.805151472296457,3.3992394905308456e-09,0.13451259611038513,False,Fail,44.0,270.0,10,3,0.12,LITH,CL554,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D183,11.0,-44.0,0.018858360386449058,2025-07-28,TPR-786,T-C2,PC-5055,22.690064002804114,56.75433716374082,201.00002654109127,5.286803656947905,0.6588791371989172,119.67663900238347,2.5800324692531786,6.439307332109643e-10,0.13867027330556647,True,Pass,45.35416188179427,284.03624346792645,10,4,0.16,LITH,CL600,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D184,22.0,-44.0,-0.184070948169207,2025-07-04,TPR-207,T-C1,PC-8546,22.376365722329574,45.68794269146818,186.74888226350913,5.100841503706891,0.6468776192269036,118.03995045221059,4.989722220037523,6.165317023742759e-09,0.10867450119382976,False,Fail,49.193495504995376,296.565051177078,10,3,0.12,LITH,CL271,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D185,33.0,-44.0,0.272012432110988,2025-07-15,TPR-978,T-A4,PC-6671,24.000872698825752,46.075932368198885,198.2974695248408,4.994033783811091,0.6352390737772174,105.93082037118279,2.587011117585402,8.276863106525492e-10,0.11955796252764707,True,Pass,55.0,306.86989764584405,11,4,0.16,LITH,CL184,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D186,44.0,-44.0,0.16166126316776108,2025-07-05,TPR-264,T-B5,PC-3541,24.09386254663097,57.486685126696266,203.2697391046147,4.8870393297795145,0.6540426966181865,117.3843820740785,1.762926577590575,2.5695838841013497e-09,0.1248312803804039,False,Fail,62.22539674441618,315.0,11,3,0.12,LITH,CL678,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D187,55.0,-44.0,-0.12634227112628993,2025-07-26,TPR-437,T-C4,PC-5516,22.98968849024333,40.47940711055911,198.81488063480117,5.059233916925748,0.6648820029041851,107.13869897101765,2.1036422042962006,3.480294264487903e-10,0.1137621467313694,True,Pass,70.43436661176133,321.3401917459099,11,2,0.08,LITH,CL131,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D188,66.0,-44.0,-0.40553333193848473,2025-07-15,TPR-521,T-C5,PC-4088,22.570082296727186,50.409148875344556,203.57502905496787,5.198287218663503,0.6148588891704289,120.53748423450395,2.950063792141027,2.2627095674312169e-10,0.11413337646323427,True,Pass,79.32212806020776,326.30993247402023,11,1,0.04,LITH,CL914,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D189,77.0,-44.0,0.246789611349026,2025-07-22,TPR-810,T-C5,PC-2848,23.5495174105036,49.27351429363002,195.7498791614385,4.834606831290611,0.6674977369427798,110.84876122469737,2.257444338210002,2.5625868789324875e-09,0.11043926273275366,False,Fail,88.68483523128404,330.2551187030578,12,2,0.08,LITH,CL879,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D190,88.0,-44.0,-0.23753948407713532,2025-07-17,TPR-607,T-B3,PC-1527,23.965419113175265,53.802535391569194,193.47008813606197,4.999034325544678,0.6268965112751401,123.8705651433671,3.4971908215073957,8.542382757229006e-10,0.13432328425180662,True,Pass,98.38699100999075,333.434948822922,12,3,0.12,LITH,CL325,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D191,99.0,-44.0,0.4368131505337792,2025-07-18,TPR-395,T-A4,PC-7868,24.398797261217158,43.26783400298909,199.64277298476196,5.173613299770235,0.6644571105759254,121.58450013523515,3.5944745731615177,2.7047545270098973e-10,0.11262912815174417,True,Pass,108.33743581975715,336.0375110254218,12,3,0.12,LITH,CL399,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D192,110.0,-44.0,-0.25902942499431525,2025-07-20,TPR-778,T-A4,PC-1256,23.758148786050725,53.36661481590308,200.15782833644957,4.612799774183174,0.639150530223585,127.7707277604055,4.261642144460717,3.2472119711123924e-09,0.14358770432443785,False,Fail,118.4736257569591,338.1985905136482,12,3,0.12,LITH,CL133,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D193,121.0,-44.0,-0.377242067588514,2025-07-11,TPR-510,T-B3,PC-4943,23.314141651707153,47.534680157497526,198.2580782446884,4.988486047518919,0.6455462328869096,115.32022478333806,5.5182598673432635,1.5279190611792067e-08,0.11799777980543892,False,Fail,128.75169901791588,340.01689347810003,12,4,0.16,LITH,CL381,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D194,132.0,-44.0,0.33111267212490614,2025-07-31,TPR-933,T-B5,PC-4376,23.05343468920757,52.37429556339284,206.13645573321097,4.9141417258904925,0.6475078073087344,124.67820157508842,4.43265202407767,7.227552579696893e-09,0.11311351515988792,False,Fail,139.1402170474087,341.565051177078,12,3,0.12,LITH,CL330,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D195,-143.0,-33.0,-0.34671568337550596,2025-07-25,TPR-878,T-A3,PC-2102,23.505725645835327,40.80190019745552,195.7489631243047,4.973234028448993,0.6445571105630331,126.29404259299045,1.7040282055837015,1.4367343793334634e-09,0.1230713089618149,False,Fail,146.75830470538966,192.9946167919165,7,2,0.08,LITH,CL650,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D196,-132.0,-33.0,-0.3207316918422609,2025-07-29,TPR-663,T-C1,PC-2653,23.35036764805737,49.234543943690184,201.56582803666174,4.8996742887256195,0.6416882857912979,128.187641319638,1.7250225617497565,1.8547823214980752e-09,0.12554254558515038,False,Fail,136.0624856453828,194.03624346792648,7,5,0.2,LITH,CL395,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D197,-121.0,-33.0,0.0993827915208435,2025-07-15,TPR-137,T-B4,PC-1550,22.992466047135593,50.445017879647445,200.33984985581813,5.027524921041459,0.6545168555628338,127.84690388111832,2.5907919021723567,4.357159890300442e-09,0.1277137465166117,False,Fail,125.41929676090518,195.25511870305778,7,5,0.2,LITH,CL272,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D198,-110.0,-33.0,0.37456204083746447,2025-07-20,TPR-565,T-B1,PC-8314,24.524377825431642,44.28652805709973,192.21642023931958,5.384725444084544,0.6307240811875734,111.95469898136211,2.2142192933955167,6.125290842847302e-09,0.1261925348457789,False,Fail,114.84337159801605,196.6992442339936,7,4,0.16,LITH,CL899,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D199,-99.0,-33.0,-0.30356533428542676,2025-07-27,TPR-190,T-A3,PC-1797,24.392584201036065,42.792473083582415,193.40484908165743,4.935215505214289,0.6355845720896702,135.43493348797023,1.566256411163212,1.4016179715324255e-09,0.10626451014512446,False,Fail,104.35516278555652,198.434948822922,7,5,0.2,LITH,CL568,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D200,-88.0,-33.0,-0.18967632709990523,2025-07-24,TPR-422,T-B1,PC-5009,24.068024341777715,43.76948606024603,200.05955508124316,5.058342201818821,0.6591527879059232,102.8551273397207,2.204530563252606,1.999393576208668e-09,0.11249695297039314,False,Fail,93.98404119849285,200.55604521958347,7,5,0.2,LITH,CL679,ISO5,10.0,10.0,300.0
abcf0683,L93810,F2,N7,Notch,2025-07-08,RCA,2.0,D201,-77.0,-33.0,0.27740483824117756,2025-07-29,TPR-358,T-C1,PC-1724,23.039574801095437,46.88282156126696,209.90599999343482,5.398949283681823,0.6362626619252176,127.71873755388289,2.124496916587195,2.430250464323533e-09,0.11516832324638901,False,Fail,83.773504164503,203.19859051364818,7,5,0.2,LITH,CL860,ISO5,10.0,10.0,300.0
