Wafer ID,Lot Number,Fab ID,Process Code,Wafer Polish Date,Wafer Edge Exclusion (mm),DieID,DieCenterX_mm,DieCenterY_mm,dist_from_center_mm,Test Date,Test Program ID,Tester ID,Probe Card ID,Vth_V,RON_mOhm,AmbientTemp_C,AmbientHumidity_%,Ioff_nA,Idss_A,Cgd_pF,Process Step ID,ChamberTemperature_C,ChamberPressure_Torr,Cleanroom Class,Chemical Lot ID,PhysicalDefect,Param Pass/Fail,Test Result,Defect Type,DefectAngle_deg,SectorID,NeighborFailCount,LocalDefectDensity (defects/cm^2),Defect Radius (mm),WaferOrientation
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0137,55.0,-66.0,85.9127464349732,2025-07-23,TPR-518,T-C3,PC-5336,0.6385455692222719,131.6316376987743,23.69428930226548,40.23413221461808,3.5919878964654672,1.893004295740667e-09,0.12063601786254559,ETCH,198.0192695503134,4.881305464852721,ISO6,CL978,None,False,Fail,Parametric,309.8055710922652,11,4,4.0,85.9127464349732,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0138,66.0,-66.0,93.33809511662427,2025-07-11,TPR-434,T-A4,PC-4453,0.6678189749096693,110.18492149341819,24.746499758716396,48.44068520255278,4.490095045231431,1.4941235581542146e-09,0.10440067223874179,CVD,196.16244176616283,5.349715182811707,ISO6,CL261,None,False,Fail,Parametric,315.0,11,4,4.0,93.33809511662427,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0139,77.0,-66.0,101.41498903022176,2025-07-07,TPR-512,T-A5,PC-7825,0.6376133462005692,121.99058655964966,23.496964544230053,45.900814153083125,1.4904032045402262,2.2571524775851166e-09,0.1423511820572347,IMPL,203.81848857924024,4.921853617118362,ISO6,CL551,None,False,Fail,Parametric,319.3987053549955,11,2,2.0,101.41498903022176,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0140,88.0,-66.0,110.0,2025-07-21,TPR-813,T-B1,PC-1496,0.6426281564637678,120.69801417605852,23.91924538722582,49.72000987595206,3.0910221072056645,2.6877757396171527e-10,0.11074509424427995,CVD,205.63687005222778,4.95329750848302,ISO6,CL567,None,True,Pass,None,323.13010235415595,11,2,2.0,110.0,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0141,99.0,-66.0,118.98319209031165,2025-07-16,TPR-402,T-C2,PC-9159,0.6603332513686856,121.13518492097342,23.540914679273783,51.54399773469102,6.007532731569077,3.4989201398670256e-10,0.10842217295941319,IMPL,195.4285934460168,5.52763505132412,ISO6,CL100,None,True,Pass,None,326.30993247402023,11,3,3.0,118.98319209031165,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0142,110.0,-66.0,128.2809416865966,2025-07-13,TPR-667,T-B2,PC-9938,0.6127002123539952,135.8601467217935,23.450555173404428,40.87478144617895,8.085323989847604,3.535114555478829e-09,0.11590193036391151,ETCH,197.12027594288136,4.9677819245476655,ISO6,CL538,None,False,Fail,Parametric,329.03624346792645,11,3,3.0,128.2809416865966,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0143,121.0,-66.0,137.82960494755835,2025-07-29,TPR-230,T-A4,PC-5745,0.5948584835775269,141.33029993531056,23.959538241493885,42.46006590247491,2.822852745722029,1.6201004772047692e-09,0.10897713136666033,CVD,199.18386785884547,4.725125719140951,ISO6,CL307,None,False,Fail,Parametric,331.3895403340348,12,4,4.0,137.82960494755835,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0144,132.0,-66.0,147.58048651498612,2025-07-30,TPR-296,T-B3,PC-5949,0.66170779823991,118.48215923961975,23.354862727905676,51.172847929008505,2.346394168611534,1.9014836730669474e-09,0.11621232480361106,LITH,208.09912302491324,5.056383757625262,ISO6,CL805,None,False,Fail,Parametric,333.434948822922,12,3,3.0,147.58048651498612,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0145,-132.0,-55.0,143.0,2025-07-21,TPR-530,T-C4,PC-8912,0.6364046116166104,122.80990789185248,23.633696157035953,46.86334706345316,3.207286734275967,4.3425378365649395e-10,0.12281978763915034,CMP,202.8156772758413,4.965452634966599,ISO6,CL235,None,True,Pass,None,202.61986494804043,7,1,1.0,143.0,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0146,-121.0,-55.0,132.9135057095403,2025-07-15,TPR-780,T-C1,PC-5012,0.6435422106162255,117.91876895738662,23.660848903098007,54.58346975098896,3.1613770099031933,4.2718237803772526e-10,0.10931051284671087,ETCH,193.37956585067056,5.073419168346772,ISO6,CL765,None,True,Pass,None,204.44395478041653,7,3,3.0,132.9135057095403,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0147,-110.0,-55.0,122.98373876248843,2025-07-05,TPR-488,T-B5,PC-7653,0.6706091905173951,114.10636714613614,23.165954773178477,53.04583297183879,6.184421587475895,2.9665455676376915e-09,0.10602448897209175,ETCH,199.53508604205248,4.973280441334446,ISO6,CL409,None,False,Fail,Parametric,206.565051177078,7,2,2.0,122.98373876248843,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0148,-99.0,-55.0,113.25193155085701,2025-07-09,TPR-793,T-B3,PC-5873,0.6344283001910224,123.57014285807487,23.996021174768263,56.912087259798135,1.5174717410614071,3.2938364594336127e-09,0.12093785360836586,CVD,198.77060622124782,5.443108923240953,ISO6,CL262,None,False,Fail,Parametric,209.05460409907715,7,3,3.0,113.25193155085701,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0149,-88.0,-55.0,103.77379245262264,2025-07-05,TPR-866,T-C4,PC-8430,0.6463265527680271,128.9960040769135,23.412520121652296,53.849856533384504,2.292061777331926,3.7715864528700425e-10,0.13462887392791775,CMP,194.13365221998035,5.111347167767187,ISO6,CL995,None,True,Pass,None,212.0053832080835,8,1,1.0,103.77379245262264,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0150,-77.0,-55.0,94.62557793746889,2025-07-08,TPR-278,T-C1,PC-2195,0.6527768349614055,128.12863209389064,23.122127420253577,48.59862154780296,1.3748972849610464,3.0535847418967366e-10,0.11305806861367512,CMP,199.47604041552637,4.785007074454836,ISO6,CL997,Short,True,Pass,None,215.53767779197437,8,2,2.0,94.62557793746889,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0151,-66.0,-55.0,85.9127464349732,2025-07-24,TPR-730,T-C1,PC-1981,0.6485873644511829,111.71004018815208,23.768254921785203,53.45933244788865,1.4930047740512422,1.0297281171044398e-09,0.13945089929317478,CMP,198.54981280196813,5.024909360404771,ISO6,CL380,None,False,Fail,Parametric,219.80557109226518,8,2,2.0,85.9127464349732,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0152,-55.0,-55.0,77.78174593052023,2025-07-18,TPR-682,T-A3,PC-3589,0.6530989540695664,127.47294662316567,23.050766009104482,45.50762348510837,3.361769221313627,4.910579071691203e-10,0.12751777109682727,CVD,198.1918373819142,4.840074035166592,ISO6,CL195,None,True,Pass,None,225.0,8,2,2.0,77.78174593052023,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0153,-44.0,-55.0,70.43436661176133,2025-07-18,TPR-408,T-A1,PC-8202,0.6522411844246125,119.79098609253279,23.514090578684563,46.126269975564256,4.420874036446033,4.966317691206334e-10,0.1189557318206391,CVD,197.96309316309095,4.950457231499409,ISO6,CL770,None,True,Pass,None,231.3401917459099,8,1,1.0,70.43436661176133,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0154,-33.0,-55.0,64.1404708432983,2025-07-09,TPR-515,T-B1,PC-7809,0.6269770059407865,132.77663871152757,23.495440501677898,55.779703198415866,1.8408514309494453,3.22258736398803e-10,0.12917694179216344,IMPL,207.35696774174403,4.817911857886635,ISO6,CL469,None,True,Pass,None,239.03624346792648,8,1,1.0,64.1404708432983,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0155,-22.0,-55.0,59.23681287847955,2025-07-24,TPR-661,T-C1,PC-8933,0.641026933808119,125.4709703096057,24.04294778291579,48.92839032803164,4.390948692751613,7.323433512382378e-10,0.1217484165782002,IMPL,198.18148441949742,5.421423704641205,ISO6,CL356,None,True,Pass,None,248.19859051364818,9,1,1.0,59.23681287847955,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0156,-11.0,-55.0,56.089214649520635,2025-07-19,TPR-953,T-B2,PC-8609,0.6712081728695027,117.82320699914246,23.737349116439976,55.96760681036705,5.333819937934265,3.609740540450568e-10,0.12756478409718805,IMPL,200.24835528150132,4.861723076964355,ISO6,CL184,None,True,Pass,None,258.69006752597977,9,0,0.0,56.089214649520635,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0157,0.0,-55.0,55.0,2025-07-14,TPR-100,T-C3,PC-4342,0.6558361978771426,128.25417758029633,23.487486520627428,56.44844747336557,8.675024887274178,3.764483177407812e-10,0.12278603049858376,LITH,199.70617643861635,5.137512870398828,ISO6,CL480,None,True,Pass,None,270.0,10,1,1.0,55.0,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0158,11.0,-55.0,56.089214649520635,2025-07-29,TPR-411,T-A1,PC-6573,0.637308969608856,133.05478843532165,23.908883149600143,57.15124675322568,2.8694334433689077,1.5620939965586232e-09,0.12464936842115404,ETCH,197.4749157481633,4.935304115624675,ISO6,CL780,None,False,Fail,Parametric,281.30993247402023,10,4,4.0,56.089214649520635,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0159,22.0,-55.0,59.23681287847955,2025-07-19,TPR-393,T-B1,PC-3353,0.6378064773392323,126.8195243389508,24.195103774508656,58.332704716824146,1.8907893677435283,1.1188221137246785e-09,0.11763310315089832,IMPL,200.39752366183848,4.768317365485442,ISO6,CL764,None,False,Fail,Parametric,291.8014094863518,10,5,5.0,59.23681287847955,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0160,33.0,-55.0,64.1404708432983,2025-07-13,TPR-315,T-B3,PC-6121,0.6445041851800918,123.24166127073123,23.77890515317593,48.619704410265925,1.5021298419311127,1.8654544073122412e-09,0.09651927651736412,LITH,200.3267529804888,5.0395298605799015,ISO6,CL269,None,False,Fail,Parametric,300.9637565320735,11,3,3.0,64.1404708432983,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0161,44.0,-55.0,70.43436661176133,2025-07-12,TPR-540,T-B4,PC-6231,0.6593384491971147,120.96996995836841,23.50517630992169,46.377336366422774,1.4036547496350262,2.1666977016512854e-10,0.12741804245924326,LITH,200.3987826344961,5.080138367417141,ISO6,CL153,None,True,Pass,None,308.6598082540901,11,2,2.0,70.43436661176133,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0162,55.0,-55.0,77.78174593052023,2025-07-08,TPR-904,T-A2,PC-6658,0.694423405843634,111.81782940896073,22.84408188382492,51.643974931882276,5.641730684300412,1.0873130817983028e-09,0.12321655929973525,CVD,195.70383428951789,5.111725306550903,ISO6,CL505,None,False,Fail,Parametric,315.0,11,4,4.0,77.78174593052023,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0163,66.0,-55.0,85.9127464349732,2025-07-05,TPR-693,T-C4,PC-7532,0.6390298613528012,109.93980515461234,22.967443168462314,47.423448468752554,1.0778475996772572,8.65396221324594e-09,0.11748556202497042,CMP,198.9693774637368,4.475556169091812,ISO6,CL740,None,False,Fail,Parametric,320.1944289077348,11,3,3.0,85.9127464349732,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0164,77.0,-55.0,94.62557793746889,2025-07-17,TPR-721,T-C2,PC-3142,0.6521308428935799,131.5811224470108,23.347387647822668,52.02148333600466,5.618533691209165,7.683138222426438e-10,0.12600597456458346,CMP,203.8016093767493,4.7530308572661815,ISO6,CL412,None,True,Pass,None,324.4623222080256,11,3,3.0,94.62557793746889,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0165,88.0,-55.0,103.77379245262264,2025-07-16,TPR-770,T-A2,PC-7070,0.6546420356900894,126.24120905379742,23.19524389892036,54.11171725287649,1.5996625478635493,2.5166249120393295e-09,0.11582774270493999,IMPL,199.1009168430998,5.191510943804377,ISO6,CL843,None,False,Fail,Parametric,327.9946167919165,11,2,2.0,103.77379245262264,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0166,99.0,-55.0,113.25193155085701,2025-07-03,TPR-429,T-A5,PC-9437,0.634581582049561,119.87751673059837,23.406514348507276,53.76810036984274,1.7969157297528475,2.5315219346147787e-09,0.1137574782359984,ETCH,200.8089095630063,4.815278607478241,ISO6,CL816,None,False,Fail,Parametric,330.94539590092285,12,4,4.0,113.25193155085701,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0167,110.0,-55.0,122.98373876248843,2025-07-25,TPR-576,T-B5,PC-2739,0.6375131789799554,120.75803385312777,23.528324962448554,47.491057740402425,2.4841150411657122,2.681712826253108e-09,0.11465421080362088,ETCH,200.83518500363178,5.040588810062022,ISO6,CL873,None,False,Fail,Parametric,333.434948822922,12,4,4.0,122.98373876248843,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0168,121.0,-55.0,132.9135057095403,2025-07-02,TPR-552,T-C2,PC-6228,0.6377016673954066,129.75119478704923,23.764846377178365,43.337204033975055,1.7963425149413428,1.3556935913213763e-09,0.12701818885161317,ETCH,202.08697565366958,4.748395060954243,ISO6,CL339,None,False,Fail,Parametric,335.55604521958344,12,4,4.0,132.9135057095403,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0169,132.0,-55.0,143.0,2025-07-28,TPR-552,T-B5,PC-4960,0.6526884362337009,111.74502246551006,23.464750610970455,48.61058676924415,4.749932328459018,1.9796824264178065e-09,0.10692317648431288,LITH,202.79325457506906,5.146320220431688,ISO6,CL539,None,False,Fail,Parametric,337.3801350519596,12,4,4.0,143.0,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0170,-132.0,-44.0,139.1402170474087,2025-07-04,TPR-791,T-A2,PC-8642,0.6361066871640059,124.12930477873485,23.7432508219131,42.851882881638176,8.127910633220152,2.305201847463737e-09,0.0865812293135565,LITH,199.1292469512539,5.186253919199115,ISO6,CL771,None,False,Fail,Parametric,198.434948822922,7,3,3.0,139.1402170474087,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0171,-121.0,-44.0,128.75169901791588,2025-07-05,TPR-318,T-B3,PC-3007,0.6624430107161,111.77780026514277,23.53223720740506,57.801940703676166,1.8340154934333395,2.1318162184679526e-09,0.12258792978548863,LITH,195.44332348453952,5.146381981234473,ISO6,CL193,None,False,Fail,Parametric,199.98310652189997,7,3,3.0,128.75169901791588,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0172,-110.0,-44.0,118.4736257569591,2025-07-21,TPR-623,T-B3,PC-5382,0.6387698223575176,122.44965693055264,22.512266716823063,46.917549214757145,2.036077775296186,3.441805627197758e-10,0.12834454837710896,CVD,193.90642335662562,5.206511362470719,ISO6,CL820,None,True,Pass,None,201.80140948635182,7,3,3.0,118.4736257569591,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0173,-99.0,-44.0,108.33743581975715,2025-07-06,TPR-584,T-C1,PC-8366,0.6587296159820829,115.28962096305469,23.030332303090624,43.08919494446648,2.4300637333446873,1.9777097559694224e-10,0.09576375470092292,LITH,205.0884320636818,5.3127800289799065,ISO6,CL197,None,True,Pass,None,203.96248897457818,7,1,1.0,108.33743581975715,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0174,-88.0,-44.0,98.38699100999075,2025-07-26,TPR-912,T-B3,PC-5061,0.6401029235653124,105.51913220701205,23.42795622213919,40.50895519811502,3.752689356806584,2.370975835384972e-10,0.0987061191598863,ETCH,203.85125223985534,4.765185173678205,ISO6,CL101,None,True,Pass,None,206.565051177078,7,1,1.0,98.38699100999075,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0175,-77.0,-44.0,88.68483523128404,2025-07-22,TPR-915,T-C5,PC-3308,0.6534874543479515,112.81555409046591,22.895152628579446,52.91644772572968,2.434555056458439,8.246542614317839e-10,0.12555191513151137,ETCH,203.24682342168762,4.842265613769728,ISO6,CL318,Crack,True,Pass,None,209.74488129694222,7,2,2.0,88.68483523128404,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0176,-66.0,-44.0,79.32212806020776,2025-07-14,TPR-853,T-A1,PC-2586,0.6724448087329634,123.10910120994576,23.799964364998104,52.738046349094866,6.305065623819426,2.0834234698489144e-09,0.1484371167038482,CMP,204.05601763931338,5.179508714060759,ISO6,CL588,Contamination,False,Fail,Physical,213.69006752597977,8,3,3.0,79.32212806020776,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0177,-55.0,-44.0,70.43436661176133,2025-07-20,TPR-273,T-B3,PC-1829,0.6386531642085335,128.5765934617852,24.26537541617185,46.812083331625836,5.534136863365017,3.9373950763630174e-10,0.10322996664636387,ETCH,199.19222008187054,5.226043954367496,ISO6,CL179,Short,True,Pass,None,218.65980825409008,8,3,3.0,70.43436661176133,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0178,-44.0,-44.0,62.22539674441618,2025-07-03,TPR-774,T-C3,PC-5754,0.632825862057568,119.8098205566207,24.109380925848658,41.43423777695302,1.3593464266775435,2.9609296367905922e-09,0.09746489686227341,LITH,196.87561791117224,4.865131409285615,ISO6,CL235,None,False,Fail,Parametric,225.0,8,1,1.0,62.22539674441618,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0179,-33.0,-44.0,55.0,2025-07-13,TPR-186,T-C4,PC-7293,0.6451854226285169,119.81486364035209,23.393278564534896,48.19257789790464,3.7038738420454433,6.768004668803954e-10,0.12157956158629649,LITH,195.0979629510098,4.851222786934883,ISO6,CL707,None,True,Pass,None,233.13010235415598,8,1,1.0,55.0,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0180,-22.0,-44.0,49.193495504995376,2025-07-13,TPR-390,T-C3,PC-7850,0.6324447588049001,123.22717127528716,24.245363068424975,46.22434990126787,6.921028836951428,7.248454491818609e-10,0.12827109430120492,IMPL,194.55325001707251,4.869557302013899,ISO6,CL331,None,True,Pass,None,243.43494882292202,9,1,1.0,49.193495504995376,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0181,-11.0,-44.0,45.35416188179427,2025-07-20,TPR-627,T-B3,PC-5067,0.6713543094498442,125.19349169027375,23.574333728601054,53.542412794700184,2.024578325184496,4.908283452881732e-10,0.11730142567144308,CVD,206.06079344275165,4.678981007191211,ISO6,CL631,None,True,Pass,None,255.96375653207352,9,1,1.0,45.35416188179427,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0182,0.0,-44.0,44.0,2025-07-15,TPR-779,T-A4,PC-3616,0.6580454489162162,118.9124054732981,23.331457014440982,52.11558498905381,2.2668354576621286,1.6911520520851328e-10,0.10590164342783212,ETCH,197.53427572122925,4.745717763565185,ISO6,CL796,None,True,Pass,None,270.0,10,1,1.0,44.0,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0183,11.0,-44.0,45.35416188179427,2025-07-17,TPR-748,T-B1,PC-6364,0.6361492039044744,126.90143296774446,23.19329866822953,47.2918745639508,1.9620243293274329,1.3872855164603057e-09,0.12162936677281425,CVD,205.27429534605443,4.750541470993969,ISO6,CL555,None,False,Fail,Parametric,284.03624346792645,10,4,4.0,45.35416188179427,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0184,22.0,-44.0,49.193495504995376,2025-07-09,TPR-734,T-A4,PC-6123,0.6479771750204372,122.24092503620803,23.348765156755935,44.3578510850998,1.9961445306010939,6.180991355903184e-09,0.12050626505812953,ETCH,199.06557084809674,4.941180305238873,ISO6,CL109,None,False,Fail,Parametric,296.565051177078,10,5,5.0,49.193495504995376,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0185,33.0,-44.0,55.0,2025-07-18,TPR-443,T-C3,PC-4110,0.635634327269338,120.97674759653788,23.305911590729387,59.760719323111836,0.9931301228165406,1.0441216993897213e-09,0.14754727058849432,CMP,196.61879395878788,5.054167303166791,ISO6,CL108,None,False,Fail,Parametric,306.86989764584405,11,3,3.0,55.0,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0186,44.0,-44.0,62.22539674441618,2025-07-28,TPR-195,T-C3,PC-3610,0.658380472321687,120.24511036818974,23.585208111187743,49.0800324239223,1.228221603667252,1.7809615006409031e-10,0.1256495035471651,CMP,194.52817601224928,5.086694566328474,ISO6,CL812,None,True,Pass,None,315.0,11,3,3.0,62.22539674441618,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0187,55.0,-44.0,70.43436661176133,2025-07-31,TPR-938,T-C3,PC-9163,0.6521035618625418,134.51145269301998,23.580286990524932,53.76548471560474,2.854488994598968,2.4724304175993805e-09,0.13204614547932855,CVD,197.05922821506124,4.898287549344864,ISO6,CL451,None,False,Fail,Parametric,321.3401917459099,11,3,3.0,70.43436661176133,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0188,66.0,-44.0,79.32212806020776,2025-07-01,TPR-869,T-A4,PC-9433,0.6151772744603471,141.531811284207,23.501523010076706,42.811059351567216,6.740974338562837,2.2192880134177265e-10,0.11018960791288815,LITH,207.09119391453146,4.9032025767438245,ISO6,CL936,None,True,Pass,None,326.30993247402023,11,3,3.0,79.32212806020776,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0189,77.0,-44.0,88.68483523128404,2025-07-22,TPR-340,T-B1,PC-8648,0.6444523409785513,128.72320954277674,23.718469084873174,49.71179399318795,1.8937094642599903,3.414351504815115e-10,0.14412683741488264,IMPL,194.57894960110093,5.024732299030252,ISO6,CL223,None,True,Pass,None,330.2551187030578,12,0,0.0,88.68483523128404,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0190,88.0,-44.0,98.38699100999075,2025-07-24,TPR-788,T-C1,PC-9171,0.6141017819947631,141.89801533197888,24.09532313739317,40.55073439738931,1.8817558662145224,9.251681658907467e-10,0.10656931429150461,ETCH,210.58373410739824,4.7007970885701145,ISO6,CL980,None,True,Pass,None,333.434948822922,12,2,2.0,98.38699100999075,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0191,99.0,-44.0,108.33743581975715,2025-07-04,TPR-417,T-C4,PC-6055,0.6480154688394004,111.60277119639892,23.974777067720662,50.109102358209,7.653445620043195,1.3165915486920537e-09,0.1139898811440913,ETCH,195.79696286265178,5.191888106416618,ISO6,CL532,None,False,Fail,Parametric,336.0375110254218,12,3,3.0,108.33743581975715,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0192,110.0,-44.0,118.4736257569591,2025-07-22,TPR-330,T-B2,PC-9148,0.6621326859675856,98.76103365057148,22.75755101577505,59.28034814235404,1.3672098446471121,3.903026234019326e-10,0.1473754973275401,IMPL,203.74974985325622,5.257077055802855,ISO6,CL810,None,True,Pass,None,338.1985905136482,12,2,2.0,118.4736257569591,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0193,121.0,-44.0,128.75169901791588,2025-07-29,TPR-925,T-C3,PC-1379,0.6601962435778398,112.4086759893764,22.223039432549022,47.684134259716004,0.9655525849430417,7.815044316767743e-10,0.1029417614707619,CVD,199.27374352872505,4.874883872462392,ISO6,CL235,Contamination,True,Pass,None,340.01689347810003,12,2,2.0,128.75169901791588,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0194,132.0,-44.0,139.1402170474087,2025-07-18,TPR-303,T-A2,PC-2475,0.6790786296651994,123.41759225406363,23.967159955619636,40.77992025149823,1.6768307223452765,2.3793735083210433e-09,0.09230583640621907,CVD,198.39720208736907,4.920312768130244,ISO6,CL589,OxideDefect,False,Fail,Physical,341.565051177078,12,2,2.0,139.1402170474087,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0195,-143.0,-33.0,146.75830470538966,2025-07-25,TPR-250,T-C3,PC-7442,0.6305034786708856,129.50422838956183,22.81656065079229,40.619115818386874,1.7893029529405358,2.5196002018353297e-09,0.11181468506437173,ETCH,193.6428961143743,5.248662444969034,ISO6,CL172,None,False,Fail,Parametric,192.9946167919165,7,3,3.0,146.75830470538966,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0196,-132.0,-33.0,136.0624856453828,2025-07-09,TPR-125,T-C2,PC-9281,0.6675044551283091,111.01586180683692,23.38761729905366,47.75973519893739,0.949477608095743,3.907744707553209e-09,0.11774236996618043,CMP,199.5080350862438,4.97538968180202,ISO6,CL334,None,False,Fail,Parametric,194.03624346792648,7,4,4.0,136.0624856453828,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0197,-121.0,-33.0,125.41929676090518,2025-07-25,TPR-147,T-C1,PC-8491,0.694924136299627,106.79769965167317,22.91494348697032,43.200498729263884,2.473473111120238,7.302081064880763e-09,0.11092161891375726,IMPL,194.20857001816998,5.117649089190326,ISO6,CL492,None,False,Fail,Parametric,195.25511870305778,7,5,5.0,125.41929676090518,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0198,-110.0,-33.0,114.84337159801605,2025-07-21,TPR-350,T-C1,PC-4944,0.6300792108647233,131.79439308081825,22.59900978120999,40.46704192656372,4.674106882685708,2.3791212540970143e-09,0.12040633949778025,ETCH,191.5921145011628,4.981538921239845,ISO6,CL191,None,False,Fail,Parametric,196.6992442339936,7,3,3.0,114.84337159801605,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0199,-99.0,-33.0,104.35516278555652,2025-07-11,TPR-586,T-B4,PC-4524,0.690581130625367,102.86867815892121,23.770731364102392,55.124272279003534,1.2668697278727128,9.243383577127095e-10,0.11604221045611782,CMP,200.59799339108724,5.311261477696055,ISO6,CL848,None,True,Pass,None,198.434948822922,7,3,3.0,104.35516278555652,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0200,-88.0,-33.0,93.98404119849285,2025-07-04,TPR-725,T-A5,PC-6781,0.6725849878768005,118.85462298712585,23.879577580151324,49.170460177637814,2.897749087179846,2.731682893924669e-09,0.11981213143388456,CVD,196.82288446582123,5.098015925650299,ISO6,CL925,None,False,Fail,Parametric,200.55604521958347,7,2,2.0,93.98404119849285,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0201,-77.0,-33.0,83.773504164503,2025-07-10,TPR-970,T-B2,PC-1797,0.6555628548769242,104.05571303057955,23.21174479963664,45.78489543945309,3.4175152412268615,1.7612603591666448e-09,0.11218383591307121,CMP,208.4217425806249,5.109531154383839,ISO6,CL204,None,False,Fail,Parametric,203.19859051364818,7,3,3.0,83.773504164503,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0202,-66.0,-33.0,73.79024325749306,2025-07-14,TPR-886,T-A3,PC-1828,0.6507612897854792,120.05243781091113,22.204478853927544,58.00166366032961,2.4870662436989592,1.7089207901635782e-09,0.1190894786592621,LITH,205.0001085754641,5.1132613077467175,ISO6,CL205,Crack,False,Fail,Physical,206.565051177078,7,5,5.0,73.79024325749306,Notch
b372e9ef,L93810,F2,N7,2025-07-08,2.0,D0203,-55.0,-33.0,64.1404708432983,2025-07-06,TPR-174,T-B4,PC-5609,0.6652887347118291,115.49935607331318,23.22687777587376,42.322779204010516,3.013860716984839,1.3199332339444893e-09,0.11170437836440368,ETCH,208.48716090668384,4.888977252734458,ISO6,CL420,None,False,Fail,Parametric,210.96375653207352,8,2,2.0,64.1404708432983,Notch
